,Unnamed: 0_x,label,onset,duration,amp,avg_vel,med_vel,peak_vel,start_x,start_y,end_x,end_y,ind_id_fn,ID,Gender,DoB,ROI1,ROI2,ROI3,Version,Valid,Valid Freeviewing
26534,3,SACC,2.419999837875366,0.45,512.394,85942.651,83825.902,126231.464,791.4,1068.1,1275.4,899.9,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26535,4,FIXA,2.869999885559082,0.584,103.661,13040.705,7758.654,43656.515,1275.4,899.9,1376.1,924.5,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26536,5,SACC,3.4539999961853027,0.15,505.315,203096.828,193262.8,324279.958,1376.1,924.5,1281.6,428.1,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26537,6,FIXA,3.6039998531341553,0.1,37.678,29093.309,28140.694,39778.206,1281.6,428.1,1248.5,410.1,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26538,7,SACC,3.703999996185303,0.267,443.151,99504.699,94113.773,164633.844,1248.5,410.1,1226.4,852.7,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26539,8,FIXA,3.970999956130981,0.801,96.759,15941.145,13777.822,43472.442,1226.4,852.7,1201.5,946.2,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26540,9,SACC,4.771999835968018,0.317,593.018,111830.741,111791.831,187280.553,1201.5,946.2,1476.5,420.8,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26541,10,FIXA,5.08899998664856,1.435,341.581,16564.466,12614.909,44335.663,1476.5,420.8,1730.4,192.3,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26542,11,SACC,6.523999929428101,0.35,670.343,115713.331,106445.013,188687.449,1730.4,192.3,1064.3,267.6,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26543,12,FIXA,6.873999834060669,0.567,146.671,15868.084,13126.514,43950.274,1064.3,267.6,918.8,286.1,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26544,13,SACC,7.440999984741211,0.217,273.64,75739.805,74265.12,101002.951,918.8,286.1,655.3,212.3,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26545,14,FIXA,7.657999992370605,0.451,186.464,25543.109,25710.771,43865.573,655.3,212.3,475.2,164.0,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26546,15,SACC,8.108999967575073,0.116,100.882,52831.095,51047.552,61454.582,475.2,164.0,383.8,206.7,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26547,16,FIXA,8.224999904632568,1.735,252.402,13121.118,9864.463,39221.979,383.8,206.7,134.8,248.0,20210711131742327,202107111317423,FEMALE,1992,Turtle,Elephant,Man,2,True,True
26880,0,FIXA,0.0160000324249267,0.117,51.877,47999.836,48173.598,62401.334,904.3,606.0,881.1,652.4,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26881,1,SACC,0.1330001354217529,0.084,177.545,129426.893,138230.426,147231.688,881.1,652.4,867.2,475.4,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26882,2,FIXA,0.2170000076293945,0.367,249.335,56799.411,60413.856,79827.558,867.2,475.4,1114.6,506.4,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26883,3,SACC,0.5840001106262207,0.133,284.763,127055.061,124894.74,157080.666,1114.6,506.4,1284.4,735.0,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26884,4,FIXA,0.7170000076293945,0.334,198.394,41453.722,36210.725,88609.324,1284.4,735.0,1409.6,888.9,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26885,5,SACC,1.0510001182556152,0.083,147.956,105593.003,108709.158,111171.609,1409.6,888.9,1543.8,826.6,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26886,6,FIXA,1.1340000629425049,0.134,154.293,72894.32,73656.216,93443.188,1543.8,826.6,1665.3,731.5,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26887,7,SACC,1.2680001258850098,0.1,192.11,116185.809,115758.894,123931.21,1665.3,731.5,1658.8,539.5,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26888,8,FIXA,1.368000030517578,1.235,332.268,29778.729,28115.377,92172.953,1658.8,539.5,1520.9,237.2,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26889,9,none,2.6030001640319824,0.032,53.196,101406.249,101406.249,102971.549,1520.9,237.2,1468.0,231.6,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26890,10,FIXA,2.634999990463257,0.134,159.028,71958.901,69532.091,91617.259,1468.0,231.6,1310.6,208.9,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26891,11,SACC,2.7690000534057617,0.234,474.076,121885.408,117381.803,157914.869,1310.6,208.9,840.0,151.6,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26892,12,FIXA,3.003000020980835,2.268,987.334,38850.153,36860.078,95982.721,840.0,151.6,322.1,992.2,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26893,13,SACC,5.271000146865845,0.251,841.295,201978.413,206224.811,288096.9,322.1,992.2,1151.9,853.6,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26894,14,FIXA,5.522000074386597,1.084,32.596,31619.664,28041.483,83834.286,1151.9,853.6,1127.4,832.1,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26895,15,SACC,6.606000185012817,0.151,337.038,136898.349,147692.469,157759.705,1127.4,832.1,1455.0,752.9,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26896,16,FIXA,6.756999969482422,0.767,320.207,38360.133,32350.003,91453.066,1455.0,752.9,1648.8,498.0,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26897,17,SACC,7.52400016784668,0.35,1149.173,196452.582,199974.52,293543.298,1648.8,498.0,517.2,297.8,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26898,18,FIXA,7.874000072479248,0.601,324.86,40247.79,44114.885,95334.367,517.2,297.8,192.6,284.8,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26899,19,SACC,8.475000143051147,0.083,151.159,108131.257,107081.142,121890.892,192.6,284.8,226.1,432.2,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26900,20,FIXA,8.558000087738037,0.467,169.666,56219.82,60394.395,84790.232,226.1,432.2,218.6,262.7,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26901,21,SACC,9.025000095367432,0.184,476.094,156268.578,154830.431,202550.636,218.6,262.7,690.4,198.9,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26902,22,FIXA,9.20900011062622,0.1,51.798,61150.796,58157.243,95057.152,690.4,198.9,737.2,176.7,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26903,23,SACC,9.309000015258787,0.117,244.419,124258.695,130446.344,137945.047,737.2,176.7,495.2,142.4,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26904,24,FIXA,9.426000118255615,0.15,102.592,61982.787,65087.425,98633.242,495.2,142.4,393.5,128.9,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26905,25,SACC,9.575999975204468,0.15,377.171,149057.868,154382.45,174649.449,393.5,128.9,769.5,158.6,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26906,26,FIXA,9.7260000705719,0.267,219.98,52146.217,47481.92,98219.709,769.5,158.6,989.3,167.5,20210712115116969,202107121151169,FEMALE,1994,Man,Pierce,SwimmingMan,2,True,True
26999,0,FIXA,0.0169999599456787,0.867,134.289,40969.292,38789.277,88244.954,799.3,369.1,862.1,487.8,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27000,1,SACC,0.8840000629425049,0.133,280.728,128221.236,130259.741,144545.265,862.1,487.8,618.6,348.1,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27001,2,FIXA,1.0169999599456787,0.769,296.363,34353.884,31937.879,91533.39,618.6,348.1,389.5,160.1,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27002,3,SACC,1.7860000133514404,0.132,277.102,125798.068,126881.596,151795.02,389.5,160.1,653.5,75.9,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27003,4,FIXA,1.9179999828338623,0.484,394.1,49911.623,51753.757,95477.439,653.5,75.9,1043.5,19.2,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27004,5,SACC,2.4019999504089355,0.118,235.581,124335.375,128991.0,145428.306,1043.5,19.2,1239.7,149.6,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27005,6,FIXA,2.5199999809265137,0.9,406.514,39497.503,42432.689,91442.241,1239.7,149.6,1638.7,227.4,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27006,7,SACC,3.4200000762939453,0.4,915.526,140024.552,129002.09,220586.499,1638.7,227.4,731.9,101.3,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27007,8,FIXA,3.819999933242798,1.602,632.436,36138.235,26086.618,94966.434,731.9,101.3,223.3,477.2,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27008,9,SACC,5.421999931335449,0.067,123.523,114132.261,116843.836,121041.743,223.3,477.2,185.2,594.7,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27009,10,FIXA,5.489000082015991,1.101,374.955,27675.694,23335.751,93209.438,185.2,594.7,360.6,926.1,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27010,11,SACC,6.589999914169312,0.2,545.409,162938.377,160817.148,223472.169,360.6,926.1,814.7,624.0,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27011,12,FIXA,6.789999961853027,1.102,172.29,36342.189,27098.305,94428.478,814.7,624.0,894.3,471.2,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27012,13,SACC,7.891999959945679,0.066,118.702,106893.286,105650.856,114967.239,894.3,471.2,1013.0,471.8,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27013,14,FIXA,7.95799994468689,0.35,259.319,45056.74,37165.062,93726.207,1013.0,471.8,1269.2,511.9,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27014,15,none,8.308000087738037,0.05,94.302,116957.006,118117.513,119127.872,1269.2,511.9,1360.1,537.0,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27015,16,FIXA,8.358000040054321,1.118,345.83,29574.53,23283.311,90099.984,1360.1,537.0,1689.7,641.7,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27016,17,SACC,9.4760000705719,0.083,161.907,119998.687,122130.234,128178.217,1689.7,641.7,1645.3,486.0,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27017,18,FIXA,9.559000015258787,0.434,267.176,45043.814,42348.977,98119.307,1645.3,486.0,1468.6,285.6,20210712132956448,202107121329564,MALE,1998,BoatSunset,Pierce,Octopus,2,True,True
27018,0,FIXA,0.0169999599456787,3.119,736.447,54686.242,47002.946,154443.358,965.6,554.6,301.3,236.7,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27019,1,SACC,3.135999917984009,0.117,353.798,178669.853,186982.262,202864.694,301.3,236.7,642.9,144.6,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27020,2,FIXA,3.253000020980835,0.167,312.813,115151.395,111453.968,134386.514,642.9,144.6,955.2,126.7,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27021,3,none,3.419999837875366,0.033,82.873,157612.846,157612.846,164211.113,955.2,126.7,1028.0,166.3,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27022,4,FIXA,3.452999830245972,1.018,804.141,59192.652,56609.882,133472.916,1028.0,166.3,1752.7,514.8,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27023,5,SACC,4.470999956130981,0.066,170.716,153505.68,155131.328,161148.593,1752.7,514.8,1659.3,371.9,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27024,6,FIXA,4.536999940872192,1.068,521.414,76958.985,80358.524,134550.691,1659.3,371.9,1139.4,411.6,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27025,7,SACC,5.605000019073486,0.1,255.023,154844.459,155472.404,183998.057,1139.4,411.6,1374.8,509.7,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27026,8,FIXA,5.704999923706055,0.551,322.84,58747.203,44089.236,124946.417,1374.8,509.7,1653.0,673.5,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27027,9,SACC,6.25600004196167,0.317,984.887,190147.616,176693.036,290459.471,1653.0,673.5,688.8,472.7,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27028,10,FIXA,6.572999954223633,3.419,500.683,15332.125,8119.584,140114.871,688.8,472.7,190.6,522.5,20210712133837535,202107121338375,FEMALE,1976,FatherSonBoat,Pierce,Man,2,True,True
27118,0,FIXA,0.0160000324249267,1.952,519.265,45032.016,29077.045,155609.697,941.8,467.5,1419.4,263.7,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27119,1,SACC,1.9679999351501465,0.15,539.453,216404.919,217127.474,262310.892,1419.4,263.7,884.0,197.7,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27120,2,FIXA,2.118000030517578,1.034,672.172,55218.675,40403.411,144322.32,884.0,197.7,297.4,525.9,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27121,3,none,3.1519999504089355,0.034,83.502,149173.269,149173.269,150990.291,297.4,525.9,303.2,609.2,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27122,4,FIXA,3.185999870300293,0.935,449.042,43172.861,34246.145,139305.33,303.2,609.2,314.5,1058.1,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27123,5,SACC,4.121000051498413,0.217,977.776,271346.493,272605.151,380342.529,314.5,1058.1,1277.1,886.5,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27124,6,FIXA,4.338000059127808,1.167,540.635,54925.817,25395.303,144905.744,1277.1,886.5,1265.0,346.0,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27125,7,SACC,5.504999876022339,0.134,397.606,179442.731,170824.404,223149.501,1265.0,346.0,867.4,348.1,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27126,8,FIXA,5.638999938964844,0.533,157.773,74638.065,79980.29,137476.788,867.4,348.1,715.6,305.1,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27127,9,SACC,6.171999931335449,0.134,451.809,202191.66,204520.825,242593.565,715.6,305.1,1167.1,288.4,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27128,10,FIXA,6.305999994277954,1.686,255.881,35381.995,25441.831,143119.725,1167.1,288.4,1417.6,236.2,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27129,11,SACC,7.991999864578247,0.082,215.891,157484.253,159461.123,166245.519,1417.6,236.2,1228.3,132.4,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27130,12,FIXA,8.073999881744385,0.117,215.384,110983.133,111856.727,134957.88,1228.3,132.4,1023.7,65.1,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27131,13,none,8.190999984741211,0.033,88.279,165399.69,165399.69,170103.082,1023.7,65.1,936.2,76.8,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27132,14,FIXA,8.223999977111816,1.769,494.778,54523.799,49042.522,148558.192,936.2,76.8,1045.3,559.4,20210712144838831,202107121448388,MALE,1988,Woman,Mermaid,Octopus,2,True,True
27184,0,FIXA,0.0160000324249267,0.517,283.565,42711.49,39485.465,120005.69,974.6,326.0,919.7,604.2,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27185,1,SACC,0.5329999923706055,0.068,154.682,142829.83,141659.266,160155.734,919.7,604.2,1059.5,670.4,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27186,2,FIXA,0.6009998321533203,0.566,117.001,55399.823,55835.782,120586.715,1059.5,670.4,953.3,621.3,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27187,3,SACC,1.1670000553131104,0.084,171.932,126053.905,131264.872,133759.376,953.3,621.3,1100.1,710.8,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27188,4,FIXA,1.250999927520752,0.684,166.644,40082.157,32220.586,107352.473,1100.1,710.8,1180.8,856.6,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27189,5,SACC,1.934999942779541,0.101,176.812,114292.762,113069.373,124024.233,1180.8,856.6,1004.6,841.9,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27190,6,FIXA,2.0360000133514404,1.084,613.398,45354.573,49794.79,105248.696,1004.6,841.9,857.1,246.5,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27191,7,SACC,3.119999885559082,0.1,194.579,123503.523,123235.634,132510.335,857.1,246.5,1046.8,203.2,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27192,8,FIXA,3.220000028610229,0.1,151.967,91107.837,92700.976,104719.268,1046.8,203.2,1197.6,222.0,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27193,9,SACC,3.319999933242798,0.066,131.902,120666.112,120261.48,127422.419,1197.6,222.0,1329.3,229.3,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27194,10,FIXA,3.385999917984009,1.118,110.5,40814.532,28461.35,107119.644,1329.3,229.3,1436.6,255.7,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27195,11,SACC,4.503999948501587,0.134,311.453,140883.108,141094.912,160642.627,1436.6,255.7,1164.7,103.8,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27196,12,FIXA,4.638000011444092,0.283,279.78,61622.482,56343.154,102956.197,1164.7,103.8,890.2,49.7,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27197,13,SACC,4.921000003814697,0.067,133.181,121279.384,122730.725,123251.222,890.2,49.7,766.6,99.3,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27198,14,FIXA,4.98799991607666,0.667,308.283,52716.915,49823.442,105042.206,766.6,99.3,469.7,182.3,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27199,15,SACC,5.6549999713897705,0.067,133.22,122595.769,123771.879,130084.389,469.7,182.3,590.9,127.0,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27200,16,FIXA,5.721999883651733,1.002,264.759,39579.65,34905.236,100054.079,590.9,127.0,846.1,56.5,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27201,17,SACC,6.723999977111816,0.116,265.301,139692.518,146576.338,161556.575,846.1,56.5,595.4,143.3,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27202,18,FIXA,6.839999914169312,3.153,848.172,26710.837,21388.693,100475.87,595.4,143.3,335.9,950.8,20210712153543135,202107121535431,MALE,1996,WomanOnBoat,Turtle,Spaceship,2,True,True
27203,0,FIXA,0.0170001983642578,1.335,428.194,35622.333,32416.866,99611.121,933.9,706.0,816.2,294.3,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27204,1,none,1.3519999980926514,0.049,88.193,108763.896,111917.139,112915.538,816.2,294.3,734.7,260.6,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27205,2,FIXA,1.4010000228881836,2.319,853.536,37454.071,32220.488,98896.714,734.7,260.6,175.8,905.7,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27206,3,SACC,3.7200000286102295,0.25,724.47,175326.995,164736.92,256214.139,175.8,905.7,899.4,941.2,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27207,4,FIXA,3.9700000286102295,0.768,347.701,46325.338,40150.912,98151.552,899.4,941.2,1233.9,846.3,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27208,5,SACC,4.738000154495239,0.133,270.488,121198.084,123980.498,138521.649,1233.9,846.3,1484.5,744.5,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27209,6,FIXA,4.871000051498413,0.401,249.706,42669.323,35582.383,92433.071,1484.5,744.5,1716.0,650.9,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27210,7,SACC,5.272000074386597,0.083,154.788,111437.719,112964.91,117957.883,1716.0,650.9,1700.4,496.9,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27211,8,FIXA,5.355000019073486,2.235,393.225,22200.269,13309.342,95802.954,1700.4,496.9,1384.6,262.6,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
27212,9,SACC,7.590000152587891,0.117,231.701,119112.62,121628.469,128864.044,1384.6,262.6,1153.2,274.4,20210712154045236,202107121540452,FEMALE,1997,WomanOnBoat,Woman,SwimmingMan,2,True,True
