,id,fixations,fixmap,aim_nss,aim_auc,aim_ig,aim_cc,aim_kl,aim_sauc,aim_sim,rare_nss,rare_auc,rare_ig,rare_cc,rare_kl,rare_sauc,rare_sim,qss_nss,qss_auc,qss_ig,qss_cc,qss_kl,qss_sauc,qss_sim,lds_nss,lds_auc,lds_ig,lds_cc,lds_kl,lds_sauc,lds_sim,imsig_nss,imsig_auc,imsig_ig,imsig_cc,imsig_kl,imsig_sauc,imsig_sim,gbvs_nss,gbvs_auc,gbvs_ig,gbvs_cc,gbvs_kl,gbvs_sauc,gbvs_sim,gauss_nss,gauss_auc,gauss_ig,gauss_cc,gauss_kl,gauss_sauc,gauss_sim,fes_nss,fes_auc,fes_ig,fes_cc,fes_kl,fes_sauc,fes_sim,dva_nss,dva_auc,dva_ig,dva_cc,dva_kl,dva_sauc,dva_sim,cvs_nss,cvs_auc,cvs_ig,cvs_cc,cvs_kl,cvs_sauc,cvs_sim,cas_nss,cas_auc,cas_ig,cas_cc,cas_kl,cas_sauc,cas_sim,dgi_nss,dgi_auc,dgi_ig,dgi_cc,dgi_kl,dgi_sauc,dgi_sim,dgiie_nss,dgiie_auc,dgiie_ig,dgiie_cc,dgiie_kl,dgiie_sauc,dgiie_sim,dgii_nss,dgii_auc,dgii_ig,dgii_cc,dgii_kl,dgii_sauc,dgii_sim,icf_nss,icf_auc,icf_ig,icf_cc,icf_kl,icf_sauc,icf_sim,DoB,Gender
15,2.02107E+14,"[[614.7, 376.1], [943.7, 217.4], [1277.1, 849.4], [1352.7, 293.6], [1013.0, 17.5], [777.6, 297.0], [241.4, 647.0], [1247.6, 865.4], [1715.4, 227.9], [660.6, 206.6], [234.9, 215.2]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.243368192,0.546147499,-1.971500031,0.005378804,5.2534494,0.557886771,0.000571333,0.041807187,0.548469641,-2.128143465,0.001152968,5.476087,0.482029405,0.000547188,0.127271485,0.538011235,-2.083247253,0.00291787,5.341429,0.48723514,0.000565103,-0.007666543,0.495756989,-2.499096938,-0.000175359,5.9121604,0.467734424,0.000520258,0.018584791,0.528531004,-2.075394525,0.000408118,5.293875,0.46750158,0.000530239,0.309643085,0.569252978,-1.986074429,0.00708096,5.4830313,0.479360011,0.00064865,-0.298942797,0.318582402,-3.737539099,-0.006860232,6.9556756,0.440341949,0.000110234,-0.159764803,0.430257841,-2.74851433,-0.003612197,6.0169625,0.464175232,0.000409339,0.046078202,0.582988451,-2.295561512,0.001117369,5.665656,0.477297675,0.000552579,-0.220517726,0.468921879,-3.192018837,-0.005083688,6.601222,0.511292951,0.000250699,0.107566265,0.546190153,-2.061195875,0.002497948,5.354592,0.48938895,0.000559479,0.207500591,0.523076026,-2.049343957,0.004841328,5.261508,0.494012574,0.000569256,0.207500591,0.523076026,-2.049343957,0.004841328,5.261508,0.494012574,0.000569256,0.207500591,0.523076026,-2.049343957,0.004841328,5.261508,0.494012574,0.000569256,0.20317593,0.550369257,-2.001020933,0.004534471,5.1773353,0.485630177,0.000536363,2008,MALE
16,2.02107E+14,"[[979.7, 647.5], [812.6, 719.3], [1227.1, 820.4], [897.9, 346.3], [872.4, 631.4], [891.6, 582.0], [1012.0, 530.9]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.522952532,0.602325556,-2.23372993,0.00921924,4.8069,0.627721866,0.000396966,1.757067408,0.802588476,-1.521965186,0.032126911,5.023935,0.755482943,0.000813074,1.066744968,0.766084024,-1.897282896,0.019503654,4.8929157,0.723735459,0.000544846,1.829198625,0.827841559,-0.97910897,0.033406816,5.455309,0.852947327,0.001155546,1.148099311,0.797415843,-1.906071686,0.020967034,4.8452053,0.770199974,0.000522186,1.223858193,0.830320439,-1.617356323,0.022349511,5.0343194,0.79440596,0.00064421,2.595465746,0.31061411,-0.336606594,0.047487455,6.4748607,0.888223762,0.002628696,1.956237597,0.611173333,-0.875734761,0.035821258,5.557434,0.849339956,0.001254797,1.314716764,0.721273656,-1.647285621,0.024042518,5.213783,0.731538361,0.000796614,2.946085976,0.569733671,-0.253460635,0.053830647,6.121833,0.884172004,0.002657341,1.53588865,0.853597003,-1.671250911,0.028144411,4.9048166,0.816612208,0.000638498,0.307443803,0.606696969,-2.269327868,0.005579289,4.8152156,0.555156189,0.000374593,0.307443803,0.606696969,-2.269327868,0.005579289,4.8152156,0.555156189,0.000374593,0.307443803,0.606696969,-2.269327868,0.005579289,4.8152156,0.555156189,0.000374593,1.0924467,0.878837818,-2.270493803,0.019950375,4.730655,0.829669324,0.000372079,1992,MALE
17,2.02107E+14,"[[979.8, 143.4], [1627.5, 319.1], [1124.6, 772.8], [152.3, 916.8], [255.0, 224.5], [1170.3, 183.2], [1413.9, 700.4], [389.9, 216.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.340913724,0.355939369,-2.00909923,-0.006552711,4.940117,0.36454903,0.000334844,-0.022262727,0.49423135,-2.154324993,-0.000354055,5.1619134,0.44178787,0.00037666,0.013936224,0.531206014,-1.888923153,0.000287606,5.0273695,0.470853915,0.000385614,-0.372884563,0.412267784,-2.837132439,-0.007295976,5.6000147,0.368368094,0.00019061,-0.020012794,0.521594695,-1.874706015,-0.000405188,4.979461,0.460563026,0.000378421,-0.136465285,0.496285247,-2.075987086,-0.002684517,5.170585,0.386777351,0.000342531,-0.310502304,0.441109403,-3.675510868,-0.006047125,6.639843,0.4309367,7.00E-05,-0.287329371,0.185156965,-3.105789885,-0.005614629,5.7029266,0.337015185,0.000228097,-0.09807428,0.486921615,-2.1397724,-0.001900183,5.351977,0.452604738,0.000343256,-0.284038548,0.374608227,-3.254632219,-0.005574036,6.2864766,0.435270307,0.000125174,-0.194251858,0.4561513,-2.031056389,-0.003764796,5.0410585,0.390516374,0.000338828,0.027790205,0.489102341,-1.833260044,0.000735393,4.9474745,0.445515459,0.000387946,0.027790205,0.489102341,-1.833260044,0.000735393,4.9474745,0.445515459,0.000387946,0.027790205,0.489102341,-1.833260044,0.000735393,4.9474745,0.445515459,0.000387946,0.09103524,0.477838975,-1.818654522,0.001625018,4.8629127,0.415900567,0.00038557,1987,MALE
18,2.02107E+14,"[[935.2, 522.6], [782.5, 849.8], [1408.6, 752.7], [1464.0, 295.8], [120.5, 221.4], [126.7, 565.9], [135.9, 894.5], [480.3, 751.6], [302.8, 1011.1], [1018.8, 467.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.260439385,0.550217074,-2.068233346,0.005731183,5.1593018,0.568121112,0.000524275,-0.018310751,0.548951522,-2.277004289,-0.000511517,5.382341,0.475155507,0.000468767,0.031821198,0.532770809,-2.203432512,0.000685099,5.247678,0.482930845,0.000486703,0.074706,0.48842475,-2.602867936,0.001575137,5.817366,0.469109038,0.000524139,0.000966128,0.520788882,-2.192623948,7.19E-05,5.199784,0.460364069,0.000478642,0.289315063,0.597366379,-2.159699869,0.006302634,5.389128,0.518551043,0.000582252,0.690766117,0.307424789,-3.088962221,0.015049629,6.8451943,0.496176363,0.001346823,0.091187842,0.397791207,-2.628656816,0.00194049,5.9205856,0.507263081,0.000537455,-0.037874398,0.496189787,-2.391574334,-0.00077825,5.572087,0.476975851,0.000459996,0.12401921,0.481860382,-2.908944558,0.002674708,6.5018306,0.529491401,0.000615811,-0.066767821,0.469604814,-2.319597673,-0.001424691,5.2611165,0.407665569,0.000459482,0.17881689,0.558875453,-2.08346486,0.003983013,5.167493,0.516209294,0.000512071,0.17881689,0.558875453,-2.08346486,0.003983013,5.167493,0.516209294,0.000512071,0.17881689,0.558875453,-2.08346486,0.003983013,5.167493,0.516209294,0.000512071,0.2949997,0.565313104,-2.117518091,0.006179418,5.0831547,0.501106842,0.00049178,1999,MALE
19,2.02107E+14,"[[1058.5, 620.7], [1321.5, 787.9], [1381.3, 266.2], [689.5, 152.9], [294.5, 561.8], [530.5, 914.5], [1245.4, 422.5], [1828.1, 780.2], [869.8, 133.5], [392.2, 578.4]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.517523428,0.623265958,-1.985755493,0.011164346,5.158741,0.636498353,0.000568263,0.906451627,0.797168855,-1.536939003,0.019724034,5.3777556,0.753219905,0.000829018,0.433707077,0.661947799,-1.942916443,0.00942654,5.2462435,0.609302964,0.00059937,0.395661184,0.617051652,-2.038822319,0.008683169,5.814709,0.598463227,0.000732923,0.444520487,0.657185605,-1.963850548,0.009701143,5.198473,0.618926089,0.000581653,0.714675095,0.697355951,-1.798039009,0.015592217,5.387172,0.631247713,0.000736099,0.151394115,0.408636085,-3.342141106,0.003325987,6.853808,0.513748628,0.000669912,0.412777664,0.468789527,-2.218407394,0.00905075,5.9178076,0.572639956,0.000755771,0.684524185,0.710537537,-1.600682785,0.014913205,5.5674996,0.710885474,0.000820443,0.185507366,0.394257484,-2.848889686,0.004015475,6.500951,0.518834614,0.000684956,0.665650124,0.713231257,-1.803820946,0.014574363,5.2584896,0.665184779,0.000666009,0.486641981,0.669539507,-1.98933387,0.010666181,5.1667614,0.641218441,0.000569453,0.486641981,0.669539507,-1.98933387,0.010666181,5.1667614,0.641218441,0.000569453,0.486641981,0.669539507,-1.98933387,0.010666181,5.1667614,0.641218441,0.000569453,0.58851653,0.699454442,-2.081798126,0.01284631,5.082963,0.643880351,0.000506784,1987,FEMALE
20,2.02107E+14,"[[996.5, 565.4], [1295.3, 794.0], [173.8, 936.5], [277.9, 413.4], [376.8, 1033.6], [1217.4, 672.3], [1436.4, 821.4], [1645.9, 615.0], [1188.9, 288.9], [1851.3, 573.8], [1479.3, 281.5], [960.3, 75.2]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.044708197,0.440646378,-2.511760431,-0.001182258,5.340099,0.458264715,0.000562963,-0.083737909,0.501783948,-2.718497791,-0.001868771,5.5627575,0.442185117,0.000537004,-0.064968071,0.511572723,-2.552125809,-0.00157404,5.428145,0.459743824,0.000551225,-0.176381389,0.458907632,-3.107178408,-0.004259314,5.999771,0.432570906,0.000436405,-0.109922461,0.486933677,-2.542545197,-0.002585908,5.3802505,0.418557487,0.000543146,0.040768062,0.519839574,-2.587476609,0.000990103,5.570299,0.424801769,0.000591409,0.224729782,0.567217614,-3.744173405,0.00536497,7.0320024,0.491727661,0.000912765,-0.112552294,0.467765466,-3.309421736,-0.002683552,6.1025643,0.437229338,0.00048319,-0.173582723,0.434075303,-2.927061913,-0.004128906,5.7532506,0.403743519,0.000469555,-0.114014482,0.42313271,-3.601629772,-0.002666254,6.685573,0.460971333,0.000422829,-0.104832553,0.481300532,-2.59069526,-0.00246785,5.4413986,0.42294907,0.000538552,0.000534858,0.500324981,-2.475667832,-0.000155544,5.3480134,0.461390668,0.000571985,0.000534858,0.500324981,-2.475667832,-0.000155544,5.3480134,0.461390668,0.000571985,0.000534858,0.500324981,-2.475667832,-0.000155544,5.3480134,0.461390668,0.000571985,0.08222232,0.48890701,-2.429123439,0.002042147,5.26334,0.409393108,0.000578482,1982,MALE
21,2.02107E+14,"[[967.5, 781.9], [1362.1, 730.5], [1538.9, 390.2], [323.6, 1005.6], [1433.0, 524.9], [1175.5, 440.2], [1074.3, 114.1], [819.3, 639.2], [861.5, 429.4], [1437.3, 520.9], [1521.3, 391.3], [974.8, 149.4], [1112.0, 73.2]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.227422571,0.536239775,-2.203261117,0.005206436,5.4186683,0.553646317,0.000646143,0.547733808,0.653709723,-2.043605913,0.01305463,5.6380377,0.5956824,0.000879282,0.081510672,0.530634035,-2.319685385,0.001964422,5.5066533,0.475428523,0.000640017,0.480308705,0.56568871,-2.320668843,0.011688023,6.0723233,0.559697712,0.000991919,0.223972841,0.572176236,-2.206217361,0.005441535,5.458209,0.508204565,0.000674877,0.431446615,0.624334125,-2.144527104,0.010482344,5.6473837,0.547454192,0.00079096,0.351201962,0.390636334,-2.805004375,0.00849875,7.1082006,0.593515157,0.001183041,0.485146897,0.474734793,-2.448170257,0.011765225,6.1752806,0.535062906,0.0010267,0.152320947,0.52256925,-2.369872569,0.0037148,5.829823,0.498585662,0.000710529,0.532936943,0.405991488,-2.536453796,0.012845521,6.7529864,0.614272848,0.00138341,0.565086535,0.664299155,-2.012556038,0.013680022,5.5175405,0.617558896,0.000813051,0.076997821,0.511887777,-2.24602182,0.001932691,5.4270015,0.453277604,0.000622785,0.076997821,0.511887777,-2.24602182,0.001932691,5.4270015,0.453277604,0.000622785,0.076997821,0.511887777,-2.24602182,0.001932691,5.4270015,0.453277604,0.000622785,0.46960285,0.63541773,-2.214103808,0.011598893,5.3422728,0.56864111,0.000633454,1991,FEMALE
22,2.02107E+14,"[[672.8, 652.5], [388.0, 162.5], [989.8, 448.2], [323.0, 103.1], [535.6, 173.6], [379.7, 883.5], [1302.8, -31.3], [1066.2, 499.5]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.013974031,0.476385198,-1.963170537,0.000244575,4.9394894,0.493779729,0.00038407,0.274135471,0.483105856,-2.214398392,0.004712445,5.1608877,0.434058269,0.00045734,-0.109680505,0.455310795,-2.173937329,-0.002112201,5.0277224,0.402842572,0.000357947,0.481358402,0.49350778,-2.310791977,0.009430789,5.594422,0.487570893,0.000630075,-0.025007775,0.453692416,-2.074308642,-0.00046587,4.9794693,0.377549854,0.000377841,0.063184928,0.527146068,-2.1777289,0.00121656,5.16985,0.437408525,0.00040032,0.887116451,0.536170241,-2.416143426,0.017375489,6.624452,0.551648829,0.001279669,0.23700186,0.419405738,-2.561755189,0.004606248,5.699354,0.499359678,0.000508805,0.007430668,0.413514724,-2.481099614,0.000109763,5.3514514,0.394312569,0.000384554,0.592866395,0.457041522,-2.393577822,0.011607322,6.276392,0.48467801,0.000917732,0.467779147,0.562100323,-1.837740429,0.008948655,5.0391903,0.510919777,0.000485624,-0.169410244,0.45417542,-2.081851014,-0.00314485,4.9478526,0.407530644,0.000358146,-0.169410244,0.45417542,-2.081851014,-0.00314485,4.9478526,0.407530644,0.000358146,-0.169410244,0.45417542,-2.081851014,-0.00314485,4.9478526,0.407530644,0.000358146,0.25793466,0.551307591,-1.920062073,0.005050751,4.8628244,0.485661361,0.000392466,1988,MALE
23,2.02107E+14,"[[914.5, 736.6], [827.8, 745.3], [206.7, 866.5], [219.7, 203.3], [1642.8, 283.7], [1179.1, 688.1], [1633.5, 728.7], [1053.8, 762.3], [250.1, 969.7]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.124818238,0.491456098,-2.438535756,0.002690066,5.0555654,0.501209497,0.000450748,0.537600536,0.635709705,-2.31279189,0.011502274,5.275687,0.586484124,0.000624356,0.789536226,0.684612951,-2.119841535,0.016351853,5.1411824,0.638197748,0.000630032,0.23118075,0.500422776,-2.858042253,0.004832989,5.712176,0.476409725,0.000564763,0.614349858,0.678636935,-2.194835516,0.01280577,5.0940742,0.632028296,0.000560051,0.320511868,0.601920819,-2.371601594,0.006614707,5.285069,0.52008375,0.000534014,0.039419225,0.451898391,-3.260093331,0.000847963,6.7515926,0.547597268,0.000476535,0.693086804,0.451573376,-2.490583273,0.01441667,5.8119364,0.579308452,0.000850037,0.546333391,0.59200263,-2.253976675,0.011299635,5.464662,0.582073017,0.000676335,0.237679134,0.61248089,-3.020697553,0.004942534,6.396444,0.507267146,0.000671904,0.25831374,0.55892204,-2.453222764,0.005412281,5.155974,0.501463593,0.000496368,0.507163653,0.702535039,-2.269655081,0.010804046,5.0627413,0.683243892,0.000518091,0.507163653,0.702535039,-2.269655081,0.010804046,5.0627413,0.683243892,0.000518091,0.507163653,0.702535039,-2.269655081,0.010804046,5.0627413,0.683243892,0.000518091,0.20180474,0.5299148,-2.425101876,0.004027718,4.9791613,0.451701427,0.000438685,1975,FEMALE
24,2.02107E+14,"[[870.5, 105.5], [1154.3, 759.6], [954.0, 711.2], [1649.9, 254.0], [1056.0, 870.0], [765.7, 912.5], [191.3, 627.4], [1067.6, 218.1], [1721.7, 638.7]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.003106952,0.451514914,-2.205251367,-0.000195252,5.055847,0.461611172,0.000428586,0.350247601,0.638914468,-2.013553293,0.00700511,5.276652,0.59507257,0.0005484,0.392092367,0.622283021,-2.014711477,0.008130221,5.1424603,0.574002927,0.0005295,0.061363192,0.532475319,-2.491006101,0.001219483,5.713457,0.505457983,0.000464068,0.387910696,0.655415636,-1.9562576,0.00801572,5.0946913,0.613713054,0.000511437,0.133704652,0.569935255,-2.091038695,0.002787522,5.2858343,0.477202504,0.000473882,-0.123548924,0.486764075,-3.555599946,-0.002592511,6.7539926,0.44009432,0.000288075,0.269183036,0.502439343,-2.59167024,0.005606907,5.815201,0.508964508,0.000593412,0.325669448,0.602649753,-2.009257096,0.006828171,5.465901,0.588150994,0.00057889,0.082406014,0.355526697,-2.999791561,0.001704791,6.3984613,0.497296418,0.000513494,0.345818871,0.63333041,-2.00499502,0.007288359,5.155682,0.580975322,0.000519343,0.118106941,0.562661579,-2.116670282,0.002518865,5.063601,0.512288084,0.000450604,0.118106941,0.562661579,-2.116670282,0.002518865,5.063601,0.512288084,0.000450604,0.118106941,0.562661579,-2.116670282,0.002518865,5.063601,0.512288084,0.000450604,0.16383164,0.519280927,-2.115882123,0.003163756,4.9791837,0.443590682,0.000436841,2005,MALE
25,2.02107E+14,"[[798.9, 883.6], [1364.8, 898.1], [1771.6, 669.7], [203.0, 569.8], [67.4, 1023.5], [1445.8, 290.0], [375.4, 209.5]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.122152768,0.420401231,-2.506578624,-0.002155432,4.80788,0.428192462,0.000319909,-0.256558445,0.453840939,-2.807597747,-0.00481207,5.0309353,0.386728347,0.00026283,-0.150635592,0.461424596,-2.632314315,-0.002727762,4.895966,0.415190006,0.000305094,-0.366646367,0.551261647,-3.295604884,-0.006657966,5.467837,0.400959176,0.000170879,-0.330415216,0.418447803,-2.689090362,-0.006034695,4.848281,0.358867806,0.000280495,-0.149975449,0.467598898,-2.721471692,-0.002741238,5.0387435,0.379763212,0.000296526,-0.371756174,0.485687047,-4.627949757,-0.006800426,6.508231,0.330314673,5.97E-06,-0.280908988,0.339708682,-3.387449443,-0.005075315,5.5708027,0.393079295,0.000204121,-0.174764851,0.566086935,-2.933334529,-0.003168745,5.2204375,0.409975955,0.000273607,-0.367886033,0.342947611,-4.188297722,-0.006714876,6.1550746,0.330523757,4.48E-05,-0.37391083,0.388403347,-2.778447738,-0.00682217,4.909622,0.338638858,0.000260825,-0.055350054,0.464765785,-2.437361487,-0.001041957,4.815821,0.422808531,0.000327026,-0.055350054,0.464765785,-2.437361487,-0.001041957,4.815821,0.422808531,0.000327026,-0.055350054,0.464765785,-2.437361487,-0.001041957,4.815821,0.422808531,0.000327026,-0.22772956,0.427073202,-2.416442232,-0.004203056,4.731233,0.358514976,0.000326597,1996,FEMALE
26,2.02107E+14,"[[956.6, 704.7], [1395.3, 815.1], [1638.3, 572.2], [1390.5, 935.3], [377.2, 136.9], [1176.9, 150.6], [1608.3, 575.1], [435.6, 586.1], [161.5, 843.2], [489.4, 518.5]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.653889747,0.649543173,-2.141514015,0.014349491,5.158413,0.664517014,0.000594051,0.355809641,0.624666764,-2.24700756,0.007739234,5.38047,0.565596414,0.000615654,0.429498848,0.686401455,-2.116588783,0.009372167,5.246253,0.630067691,0.00059867,0.611814676,0.618166512,-2.20952053,0.013273975,5.8129916,0.601710574,0.000867768,0.566398035,0.710249943,-2.092287445,0.01238989,5.1981077,0.680634834,0.000610416,0.561679984,0.664229641,-2.128554344,0.012232787,5.3878784,0.588556531,0.000680463,-0.14431422,0.42585118,-3.854955482,-0.003134085,6.858554,0.462495426,0.000296914,0.676441368,0.40370358,-2.192054367,0.014744869,5.9155836,0.613117453,0.000930607,0.595155288,0.680915444,-1.910454559,0.012936627,5.5680776,0.679875595,0.000775039,0.096070049,0.412534621,-3.250290679,0.00205556,6.5022354,0.495654958,0.000583881,0.252188381,0.594088922,-2.262010955,0.005533367,5.259975,0.545664105,0.000549302,0.478946353,0.69244856,-2.160106468,0.010504711,5.1667795,0.648582144,0.000568067,0.478946353,0.69244856,-2.160106468,0.010504711,5.1667795,0.648582144,0.000568067,0.478946353,0.69244856,-2.160106468,0.010504711,5.1667795,0.648582144,0.000568067,0.53311855,0.654975456,-2.296833229,0.011786415,5.0829945,0.60417124,0.000504399,1999,MALE
27,2.02107E+14,"[[778.8, 204.3], [868.9, 478.9], [258.3, 557.8], [118.3, 996.4], [304.0, 988.0], [1258.1, 807.3], [984.8, 618.7], [1506.9, 359.2], [1029.1, 274.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.030429893,0.45096538,-1.964224977,0.000497974,5.0557795,0.463440663,0.000433911,0.534673147,0.649657648,-1.736219674,0.011004838,5.2757926,0.596302395,0.000615954,0.399106082,0.587944342,-1.833962179,0.008237008,5.142445,0.538612432,0.000530806,0.272422157,0.643105609,-2.084120912,0.005719973,5.711861,0.539740619,0.00058948,0.352390828,0.601014358,-1.827725996,0.007327308,5.094781,0.55437655,0.00050445,0.494242579,0.619049346,-1.818871448,0.01020509,5.284352,0.557862747,0.000590425,0.686034784,0.318301246,-2.60486015,0.014193499,6.742293,0.558350612,0.001207567,0.373494435,0.531741453,-2.088688588,0.007751569,5.8144064,0.569906899,0.000655885,0.43324312,0.55759498,-1.891691052,0.008981547,5.4653034,0.540594381,0.000625818,0.616545545,0.479369665,-2.244677282,0.012800697,6.3915534,0.608986868,0.001056372,0.477076567,0.594357845,-1.809166222,0.009697514,5.155308,0.549020206,0.000548847,0.434482729,0.560732596,-1.788239429,0.009124436,5.0629153,0.523204049,0.00050441,0.434482729,0.560732596,-1.788239429,0.009124436,5.0629153,0.523204049,0.00050441,0.434482729,0.560732596,-1.788239429,0.009124436,5.0629153,0.523204049,0.00050441,0.40424964,0.638687494,-1.878112849,0.008747459,4.9790325,0.58472578,0.000448762,1980,FEMALE
28,2.02107E+14,"[[1355.2, 823.4], [1447.5, 691.7], [1635.6, 223.5], [1007.0, 209.4], [214.0, 471.7], [276.9, 1024.0], [893.4, 747.5], [1603.8, 227.2]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.07545065,0.460323956,-2.502036445,0.001509199,4.9393735,0.460037047,0.000393228,0.237909025,0.567135205,-2.512651078,0.004696832,5.1608896,0.515047567,0.000457091,0.108621379,0.494679237,-2.665933005,0.002026545,5.027115,0.456835437,0.000405662,-0.089046645,0.457776496,-3.13527333,-0.001724161,5.598152,0.437637212,0.000336999,0.097369272,0.525110213,-2.474265925,0.001924399,4.979179,0.459396725,0.000400713,0.143045013,0.553607485,-2.523782126,0.002847233,5.169542,0.468967252,0.000424476,-0.248403554,0.382158952,-4.122437827,-0.004829789,6.6390433,0.435327479,0.00013286,0.132135614,0.559740997,-3.220781915,0.00258259,5.700062,0.438746341,0.000453227,0.20292513,0.461203197,-2.81027352,0.004004608,5.350433,0.44795097,0.00046458,-0.123330869,0.509635756,-3.664302937,-0.002424304,6.2846274,0.442862697,0.000270468,-0.088425341,0.449257834,-2.664783828,-0.001747737,5.040763,0.38645719,0.000362118,-0.203078613,0.474317846,-2.676783435,-0.004062655,4.947943,0.44525247,0.000351098,-0.203078613,0.474317846,-2.676783435,-0.004062655,4.947943,0.44525247,0.000351098,-0.203078613,0.474317846,-2.676783435,-0.004062655,4.947943,0.44525247,0.000351098,0.09688156,0.52579752,-2.440725438,0.002062454,4.862901,0.457349982,0.00038645,2001,MALE
